País,Área geográfica,Quintil,Años,id_fuente,ids_notas,iso3,valor
Colombia,Urbana,Quintil 1,2014,26,8611,COL,4.1
Colombia,Urbana,Quintil 2,2014,26,8611,COL,3.9
Colombia,Urbana,Quintil 3,2014,26,8611,COL,3.4
Colombia,Urbana,Quintil 4,2014,26,8611,COL,2.9
Colombia,Urbana,Quintil 5,2014,26,8611,COL,2.4
Colombia,Urbana,Total quintiles,2014,26,8611,COL,3.3
Colombia,Nacional,Quintil 1,2015,26,8611,COL,4.1
Colombia,Nacional,Quintil 2,2015,26,8611,COL,3.8
Colombia,Nacional,Quintil 3,2015,26,8611,COL,3.5
Colombia,Nacional,Quintil 4,2015,26,8611,COL,3
Colombia,Nacional,Quintil 5,2015,26,8611,COL,2.4
Colombia,Nacional,Total quintiles,2015,26,8611,COL,3.4
Colombia,Rural,Quintil 1,2015,26,8611,COL,4.3
Colombia,Rural,Quintil 2,2015,26,8611,COL,4.2
Colombia,Rural,Quintil 3,2015,26,8611,COL,3.7
Colombia,Rural,Quintil 4,2015,26,8611,COL,3.2
Colombia,Rural,Quintil 5,2015,26,8611,COL,2.3
Colombia,Rural,Total quintiles,2015,26,8611,COL,3.6
Colombia,Urbana,Quintil 1,2015,26,8611,COL,4.1
Colombia,Urbana,Quintil 2,2015,26,8611,COL,3.8
Colombia,Urbana,Quintil 3,2015,26,8611,COL,3.4
Colombia,Urbana,Quintil 4,2015,26,8611,COL,2.9
Colombia,Urbana,Quintil 5,2015,26,8611,COL,2.4
Colombia,Urbana,Total quintiles,2015,26,8611,COL,3.3
Colombia,Nacional,Quintil 1,2016,26,8611,COL,4.1
Colombia,Nacional,Quintil 2,2016,26,8611,COL,3.9
Colombia,Nacional,Quintil 3,2016,26,8611,COL,3.5
Colombia,Nacional,Quintil 4,2016,26,8611,COL,2.9
Colombia,Nacional,Quintil 5,2016,26,8611,COL,2.4
Colombia,Nacional,Total quintiles,2016,26,8611,COL,3.4
Colombia,Rural,Quintil 1,2016,26,8611,COL,4.3
Colombia,Rural,Quintil 2,2016,26,8611,COL,4.1
Colombia,Rural,Quintil 3,2016,26,8611,COL,3.8
Colombia,Rural,Quintil 4,2016,26,8611,COL,3.1
Colombia,Rural,Quintil 5,2016,26,8611,COL,2.3
Colombia,Rural,Total quintiles,2016,26,8611,COL,3.5
Colombia,Urbana,Quintil 1,2016,26,8611,COL,4.1
Colombia,Urbana,Quintil 2,2016,26,8611,COL,3.8
Colombia,Urbana,Quintil 3,2016,26,8611,COL,3.4
Colombia,Urbana,Quintil 4,2016,26,8611,COL,2.8
Colombia,Urbana,Quintil 5,2016,26,8611,COL,2.4
Colombia,Urbana,Total quintiles,2016,26,8611,COL,3.3
Colombia,Nacional,Quintil 1,2017,26,8611,COL,4.1
Colombia,Nacional,Quintil 2,2017,26,8611,COL,3.8
Colombia,Nacional,Quintil 3,2017,26,8611,COL,3.4
Colombia,Nacional,Quintil 4,2017,26,8611,COL,2.9
Colombia,Nacional,Quintil 5,2017,26,8611,COL,2.4
Colombia,Nacional,Total quintiles,2017,26,8611,COL,3.3
Colombia,Rural,Quintil 1,2017,26,8611,COL,4.3
Colombia,Rural,Quintil 2,2017,26,8611,COL,4.1
Colombia,Rural,Quintil 3,2017,26,8611,COL,3.7
Colombia,Rural,Quintil 4,2017,26,8611,COL,3.2
Colombia,Rural,Quintil 5,2017,26,8611,COL,2.4
Colombia,Rural,Total quintiles,2017,26,8611,COL,3.5
Colombia,Urbana,Quintil 1,2017,26,8611,COL,4
Colombia,Urbana,Quintil 2,2017,26,8611,COL,3.8
Colombia,Urbana,Quintil 3,2017,26,8611,COL,3.4
Colombia,Urbana,Quintil 4,2017,26,8611,COL,2.8
Colombia,Urbana,Quintil 5,2017,26,8611,COL,2.4
Colombia,Urbana,Total quintiles,2017,26,8611,COL,3.3
Colombia,Nacional,Quintil 1,2018,26,8611,COL,4.1
Colombia,Nacional,Quintil 2,2018,26,8611,COL,3.8
Colombia,Nacional,Quintil 3,2018,26,8611,COL,3.4
Colombia,Nacional,Quintil 4,2018,26,8611,COL,2.9
Colombia,Nacional,Quintil 5,2018,26,8611,COL,2.4
Colombia,Nacional,Total quintiles,2018,26,8611,COL,3.3
Colombia,Rural,Quintil 1,2018,26,8611,COL,4.2
Colombia,Rural,Quintil 2,2018,26,8611,COL,4
Colombia,Rural,Quintil 3,2018,26,8611,COL,3.7
Colombia,Rural,Quintil 4,2018,26,8611,COL,3.1
Colombia,Rural,Quintil 5,2018,26,8611,COL,2.3
Colombia,Rural,Total quintiles,2018,26,8611,COL,3.5
Colombia,Urbana,Quintil 1,2018,26,8611,COL,4.1
Colombia,Urbana,Quintil 2,2018,26,8611,COL,3.7
Colombia,Urbana,Quintil 3,2018,26,8611,COL,3.4
Colombia,Urbana,Quintil 4,2018,26,8611,COL,2.8
Colombia,Urbana,Quintil 5,2018,26,8611,COL,2.3
Colombia,Urbana,Total quintiles,2018,26,8611,COL,3.3
Colombia,Nacional,Quintil 1,2019,26,8611,COL,4
Colombia,Nacional,Quintil 2,2019,26,8611,COL,3.8
Colombia,Nacional,Quintil 3,2019,26,8611,COL,3.4
Colombia,Nacional,Quintil 4,2019,26,8611,COL,2.8
Colombia,Nacional,Quintil 5,2019,26,8611,COL,2.3
Colombia,Nacional,Total quintiles,2019,26,8611,COL,3.3
Colombia,Rural,Quintil 1,2019,26,8611,COL,4.1
Colombia,Rural,Quintil 2,2019,26,8611,COL,3.9
Colombia,Rural,Quintil 3,2019,26,8611,COL,3.6
Colombia,Rural,Quintil 4,2019,26,8611,COL,3.2
Colombia,Rural,Quintil 5,2019,26,8611,COL,2.2
Colombia,Rural,Total quintiles,2019,26,8611,COL,3.4
Colombia,Urbana,Quintil 1,2019,26,8611,COL,4.1
Colombia,Urbana,Quintil 2,2019,26,8611,COL,3.7
Colombia,Urbana,Quintil 3,2019,26,8611,COL,3.3
Colombia,Urbana,Quintil 4,2019,26,8611,COL,2.7
Colombia,Urbana,Quintil 5,2019,26,8611,COL,2.3
Colombia,Urbana,Total quintiles,2019,26,8611,COL,3.2
Costa Rica,Nacional,Quintil 1,2000,26,8612,CRI,4.5
Costa Rica,Nacional,Quintil 2,2000,26,8612,CRI,4.4
Costa Rica,Nacional,Quintil 3,2000,26,8612,CRI,4.2
Costa Rica,Nacional,Quintil 4,2000,26,8612,CRI,4
Costa Rica,Nacional,Quintil 5,2000,26,8612,CRI,3.4
Costa Rica,Nacional,Total quintiles,2000,26,8612,CRI,4.1
Costa Rica,Rural,Quintil 1,2000,26,8612,CRI,4.5
Costa Rica,Rural,Quintil 2,2000,26,8612,CRI,4.6
Costa Rica,Rural,Quintil 3,2000,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 4,2000,26,8612,CRI,4
Costa Rica,Rural,Quintil 5,2000,26,8612,CRI,3.4
Costa Rica,Rural,Total quintiles,2000,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 1,2000,26,8612,CRI,4.5
Costa Rica,Urbana,Quintil 2,2000,26,8612,CRI,4.3
Costa Rica,Urbana,Quintil 3,2000,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 4,2000,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 5,2000,26,8612,CRI,3.4
Costa Rica,Urbana,Total quintiles,2000,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 1,2001,26,8612,CRI,4.4
Costa Rica,Nacional,Quintil 2,2001,26,8612,CRI,4.4
Costa Rica,Nacional,Quintil 3,2001,26,8612,CRI,4.2
Costa Rica,Nacional,Quintil 4,2001,26,8612,CRI,3.8
Costa Rica,Nacional,Quintil 5,2001,26,8612,CRI,3.3
Costa Rica,Nacional,Total quintiles,2001,26,8612,CRI,4
Costa Rica,Rural,Quintil 1,2001,26,8612,CRI,4.5
Costa Rica,Rural,Quintil 2,2001,26,8612,CRI,4.6
Costa Rica,Rural,Quintil 3,2001,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 4,2001,26,8612,CRI,4
Costa Rica,Rural,Quintil 5,2001,26,8612,CRI,3.3
Costa Rica,Rural,Total quintiles,2001,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 1,2001,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 2,2001,26,8612,CRI,4.3
Costa Rica,Urbana,Quintil 3,2001,26,8612,CRI,4.1
Costa Rica,Urbana,Quintil 4,2001,26,8612,CRI,3.6
Costa Rica,Urbana,Quintil 5,2001,26,8612,CRI,3.2
Costa Rica,Urbana,Total quintiles,2001,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 1,2002,26,8612,CRI,4.4
Costa Rica,Nacional,Quintil 2,2002,26,8612,CRI,4.3
Costa Rica,Nacional,Quintil 3,2002,26,8612,CRI,4
Costa Rica,Nacional,Quintil 4,2002,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 5,2002,26,8612,CRI,3.2
Costa Rica,Nacional,Total quintiles,2002,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 1,2002,26,8612,CRI,4.6
Costa Rica,Rural,Quintil 2,2002,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 2,2002,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 3,2002,26,8612,CRI,4.2
Costa Rica,Rural,Quintil 4,2002,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 5,2002,26,8612,CRI,3.2
Costa Rica,Rural,Total quintiles,2002,26,8612,CRI,4.1
Costa Rica,Urbana,Quintil 1,2002,26,8612,CRI,4.3
Costa Rica,Urbana,Quintil 2,2002,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 3,2002,26,8612,CRI,4
Costa Rica,Urbana,Quintil 4,2002,26,8612,CRI,3.6
Costa Rica,Urbana,Quintil 5,2002,26,8612,CRI,3.2
Costa Rica,Urbana,Total quintiles,2002,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 1,2003,26,8612,CRI,4.3
Costa Rica,Nacional,Quintil 2,2003,26,8612,CRI,4.3
Costa Rica,Nacional,Quintil 3,2003,26,8612,CRI,4
Costa Rica,Nacional,Quintil 4,2003,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 5,2003,26,8612,CRI,3.2
Costa Rica,Nacional,Total quintiles,2003,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 1,2003,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 2,2003,26,8612,CRI,4.5
Costa Rica,Rural,Quintil 3,2003,26,8612,CRI,4
Costa Rica,Rural,Quintil 4,2003,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 5,2003,26,8612,CRI,3.2
Costa Rica,Rural,Total quintiles,2003,26,8612,CRI,4
Costa Rica,Urbana,Quintil 1,2003,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 2,2003,26,8612,CRI,4.1
Costa Rica,Urbana,Quintil 3,2003,26,8612,CRI,3.9
Costa Rica,Urbana,Quintil 4,2003,26,8612,CRI,3.7
Costa Rica,Urbana,Quintil 5,2003,26,8612,CRI,3.1
Costa Rica,Urbana,Total quintiles,2003,26,8612,CRI,3.8
Costa Rica,Nacional,Quintil 1,2004,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 2,2004,26,8612,CRI,4.2
Costa Rica,Nacional,Quintil 3,2004,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 4,2004,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 5,2004,26,8612,CRI,3.1
Costa Rica,Nacional,Total quintiles,2004,26,8612,CRI,3.8
Costa Rica,Rural,Quintil 1,2004,26,8612,CRI,4.1
Costa Rica,Rural,Quintil 2,2004,26,8612,CRI,4.4
Costa Rica,Rural,Quintil 3,2004,26,8612,CRI,4.2
Costa Rica,Rural,Quintil 4,2004,26,8612,CRI,3.8
Costa Rica,Rural,Quintil 5,2004,26,8612,CRI,3.3
Costa Rica,Rural,Total quintiles,2004,26,8612,CRI,4
Costa Rica,Urbana,Quintil 1,2004,26,8612,CRI,4
Costa Rica,Urbana,Quintil 2,2004,26,8612,CRI,4.1
Costa Rica,Urbana,Quintil 3,2004,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 4,2004,26,8612,CRI,3.6
Costa Rica,Urbana,Quintil 5,2004,26,8612,CRI,3
Costa Rica,Urbana,Total quintiles,2004,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 1,2005,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 2,2005,26,8612,CRI,4.2
Costa Rica,Nacional,Quintil 3,2005,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 4,2005,26,8612,CRI,3.6
Costa Rica,Nacional,Quintil 5,2005,26,8612,CRI,3
Costa Rica,Nacional,Total quintiles,2005,26,8612,CRI,3.8
Costa Rica,Rural,Quintil 1,2005,26,8612,CRI,4.2
Costa Rica,Rural,Quintil 2,2005,26,8612,CRI,4.1
Costa Rica,Rural,Quintil 3,2005,26,8612,CRI,4.1
Costa Rica,Rural,Quintil 4,2005,26,8612,CRI,3.7
Costa Rica,Rural,Quintil 5,2005,26,8612,CRI,3.1
Costa Rica,Rural,Total quintiles,2005,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 1,2005,26,8612,CRI,4.1
Costa Rica,Urbana,Quintil 2,2005,26,8612,CRI,4.2
Costa Rica,Urbana,Quintil 3,2005,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 4,2005,26,8612,CRI,3.6
Costa Rica,Urbana,Quintil 5,2005,26,8612,CRI,2.9
Costa Rica,Urbana,Total quintiles,2005,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 1,2006,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 2,2006,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 3,2006,26,8612,CRI,3.8
Costa Rica,Nacional,Quintil 4,2006,26,8612,CRI,3.6
Costa Rica,Nacional,Quintil 5,2006,26,8612,CRI,3
Costa Rica,Nacional,Total quintiles,2006,26,8612,CRI,3.7
Costa Rica,Rural,Quintil 1,2006,26,8612,CRI,4.1
Costa Rica,Rural,Quintil 2,2006,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 3,2006,26,8612,CRI,4
Costa Rica,Rural,Quintil 4,2006,26,8612,CRI,3.7
Costa Rica,Rural,Quintil 5,2006,26,8612,CRI,3.1
Costa Rica,Rural,Total quintiles,2006,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 1,2006,26,8612,CRI,4.1
Costa Rica,Urbana,Quintil 2,2006,26,8612,CRI,4
Costa Rica,Urbana,Quintil 3,2006,26,8612,CRI,3.7
Costa Rica,Urbana,Quintil 4,2006,26,8612,CRI,3.4
Costa Rica,Urbana,Quintil 5,2006,26,8612,CRI,2.9
Costa Rica,Urbana,Total quintiles,2006,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 1,2007,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 2,2007,26,8612,CRI,4
Costa Rica,Nacional,Quintil 3,2007,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 4,2007,26,8612,CRI,3.6
Costa Rica,Nacional,Quintil 5,2007,26,8612,CRI,3
Costa Rica,Nacional,Total quintiles,2007,26,8612,CRI,3.7
Costa Rica,Rural,Quintil 1,2007,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 2,2007,26,8612,CRI,4
Costa Rica,Rural,Quintil 3,2007,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 4,2007,26,8612,CRI,3.7
Costa Rica,Rural,Quintil 5,2007,26,8612,CRI,3.1
Costa Rica,Rural,Total quintiles,2007,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 1,2007,26,8612,CRI,4
Costa Rica,Urbana,Quintil 2,2007,26,8612,CRI,3.9
Costa Rica,Urbana,Quintil 3,2007,26,8612,CRI,3.9
Costa Rica,Urbana,Quintil 4,2007,26,8612,CRI,3.5
Costa Rica,Urbana,Quintil 5,2007,26,8612,CRI,2.9
Costa Rica,Urbana,Total quintiles,2007,26,8612,CRI,3.6
Costa Rica,Nacional,Quintil 1,2008,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 2,2008,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 3,2008,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 4,2008,26,8612,CRI,3.5
Costa Rica,Nacional,Quintil 5,2008,26,8612,CRI,3
Costa Rica,Nacional,Total quintiles,2008,26,8612,CRI,3.6
Costa Rica,Rural,Quintil 1,2008,26,8612,CRI,4.2
Costa Rica,Rural,Quintil 2,2008,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 3,2008,26,8612,CRI,3.9
Costa Rica,Rural,Quintil 4,2008,26,8612,CRI,3.5
Costa Rica,Rural,Quintil 5,2008,26,8612,CRI,3.1
Costa Rica,Rural,Total quintiles,2008,26,8612,CRI,3.7
Costa Rica,Urbana,Quintil 1,2008,26,8612,CRI,3.9
Costa Rica,Urbana,Quintil 2,2008,26,8612,CRI,4
Costa Rica,Urbana,Quintil 3,2008,26,8612,CRI,3.6
Costa Rica,Urbana,Quintil 4,2008,26,8612,CRI,3.5
Costa Rica,Urbana,Quintil 5,2008,26,8612,CRI,3
Costa Rica,Urbana,Total quintiles,2008,26,8612,CRI,3.6
Costa Rica,Nacional,Quintil 1,2009,26,8612,CRI,4.1
Costa Rica,Nacional,Quintil 2,2009,26,8612,CRI,3.9
Costa Rica,Nacional,Quintil 3,2009,26,8612,CRI,3.7
Costa Rica,Nacional,Quintil 4,2009,26,8612,CRI,3.4
Costa Rica,Nacional,Quintil 5,2009,26,8612,CRI,2.9
Costa Rica,Nacional,Total quintiles,2009,26,8612,CRI,3.6
Costa Rica,Rural,Quintil 1,2009,26,8612,CRI,4.3
Costa Rica,Rural,Quintil 2,2009,26,8612,CRI,4
Costa Rica,Rural,Quintil 3,2009,26,8612,CRI,3.6
Costa Rica,Rural,Quintil 4,2009,26,8612,CRI,3.5
Costa Rica,Rural,Quintil 5,2009,26,8612,CRI,3
Costa Rica,Rural,Total quintiles,2009,26,8612,CRI,3.7
Costa Rica,Urbana,Quintil 1,2009,26,8612,CRI,4
Costa Rica,Urbana,Quintil 2,2009,26,8612,CRI,3.9
Costa Rica,Urbana,Quintil 3,2009,26,8612,CRI,3.8
Costa Rica,Urbana,Quintil 4,2009,26,8612,CRI,3.3
Costa Rica,Urbana,Quintil 5,2009,26,8612,CRI,2.9
Costa Rica,Urbana,Total quintiles,2009,26,8612,CRI,3.6
Costa Rica,Nacional,Quintil 1,2010,26,8613,CRI,4.3
Costa Rica,Nacional,Quintil 2,2010,26,8613,CRI,3.9
Costa Rica,Nacional,Quintil 3,2010,26,8613,CRI,3.5
Costa Rica,Nacional,Quintil 4,2010,26,8613,CRI,3.2
Costa Rica,Nacional,Quintil 5,2010,26,8613,CRI,2.8
Costa Rica,Nacional,Total quintiles,2010,26,8613,CRI,3.5
Costa Rica,Rural,Quintil 1,2010,26,8613,CRI,4.4
Costa Rica,Rural,Quintil 2,2010,26,8613,CRI,4
Costa Rica,Rural,Quintil 3,2010,26,8613,CRI,3.6
Costa Rica,Rural,Quintil 4,2010,26,8613,CRI,3.3
Costa Rica,Rural,Quintil 5,2010,26,8613,CRI,2.9
Costa Rica,Rural,Total quintiles,2010,26,8613,CRI,3.6
Costa Rica,Urbana,Quintil 1,2010,26,8613,CRI,4.2
Costa Rica,Urbana,Quintil 2,2010,26,8613,CRI,3.8
Costa Rica,Urbana,Quintil 3,2010,26,8613,CRI,3.4
Costa Rica,Urbana,Quintil 4,2010,26,8613,CRI,3.1
Costa Rica,Urbana,Quintil 5,2010,26,8613,CRI,2.7
Costa Rica,Urbana,Total quintiles,2010,26,8613,CRI,3.5
Costa Rica,Nacional,Quintil 1,2011,26,8613,CRI,4.3
Costa Rica,Nacional,Quintil 2,2011,26,8613,CRI,3.7
Costa Rica,Nacional,Quintil 3,2011,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 4,2011,26,8613,CRI,3.2
Costa Rica,Nacional,Quintil 5,2011,26,8613,CRI,2.7
Costa Rica,Nacional,Total quintiles,2011,26,8613,CRI,3.5
Costa Rica,Rural,Quintil 1,2011,26,8613,CRI,4.4
Costa Rica,Rural,Quintil 2,2011,26,8613,CRI,3.9
Costa Rica,Rural,Quintil 3,2011,26,8613,CRI,3.5
Costa Rica,Rural,Quintil 4,2011,26,8613,CRI,3.2
Costa Rica,Rural,Quintil 5,2011,26,8613,CRI,2.9
Costa Rica,Rural,Total quintiles,2011,26,8613,CRI,3.6
Costa Rica,Urbana,Quintil 1,2011,26,8613,CRI,4.2
Costa Rica,Urbana,Quintil 2,2011,26,8613,CRI,3.6
Costa Rica,Urbana,Quintil 3,2011,26,8613,CRI,3.5
Costa Rica,Urbana,Quintil 4,2011,26,8613,CRI,3.1
Costa Rica,Urbana,Quintil 5,2011,26,8613,CRI,2.6
Costa Rica,Urbana,Total quintiles,2011,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 1,2012,26,8613,CRI,4.2
Costa Rica,Nacional,Quintil 2,2012,26,8613,CRI,3.7
Costa Rica,Nacional,Quintil 3,2012,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 4,2012,26,8613,CRI,3.1
Costa Rica,Nacional,Quintil 5,2012,26,8613,CRI,2.7
Costa Rica,Nacional,Total quintiles,2012,26,8613,CRI,3.4
Costa Rica,Rural,Quintil 1,2012,26,8613,CRI,4.2
Costa Rica,Rural,Quintil 2,2012,26,8613,CRI,3.9
Costa Rica,Rural,Quintil 3,2012,26,8613,CRI,3.5
Costa Rica,Rural,Quintil 4,2012,26,8613,CRI,3.2
Costa Rica,Rural,Quintil 5,2012,26,8613,CRI,2.8
Costa Rica,Rural,Total quintiles,2012,26,8613,CRI,3.5
Costa Rica,Urbana,Quintil 1,2012,26,8613,CRI,4.1
Costa Rica,Urbana,Quintil 2,2012,26,8613,CRI,3.6
Costa Rica,Urbana,Quintil 3,2012,26,8613,CRI,3.4
Costa Rica,Urbana,Quintil 4,2012,26,8613,CRI,3
Costa Rica,Urbana,Quintil 5,2012,26,8613,CRI,2.6
Costa Rica,Urbana,Total quintiles,2012,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 1,2013,26,8613,CRI,4.1
Costa Rica,Nacional,Quintil 2,2013,26,8613,CRI,3.8
Costa Rica,Nacional,Quintil 3,2013,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 4,2013,26,8613,CRI,3
Costa Rica,Nacional,Quintil 5,2013,26,8613,CRI,2.8
Costa Rica,Nacional,Total quintiles,2013,26,8613,CRI,3.4
Costa Rica,Rural,Quintil 1,2013,26,8613,CRI,4.2
Costa Rica,Rural,Quintil 2,2013,26,8613,CRI,3.9
Costa Rica,Rural,Quintil 3,2013,26,8613,CRI,3.5
Costa Rica,Rural,Quintil 4,2013,26,8613,CRI,3.3
Costa Rica,Rural,Quintil 5,2013,26,8613,CRI,2.8
Costa Rica,Rural,Total quintiles,2013,26,8613,CRI,3.5
Costa Rica,Urbana,Quintil 1,2013,26,8613,CRI,4.1
Costa Rica,Urbana,Quintil 2,2013,26,8613,CRI,3.6
Costa Rica,Urbana,Quintil 3,2013,26,8613,CRI,3.3
Costa Rica,Urbana,Quintil 4,2013,26,8613,CRI,3
Costa Rica,Urbana,Quintil 5,2013,26,8613,CRI,2.7
Costa Rica,Urbana,Total quintiles,2013,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 1,2014,26,8613,CRI,4
Costa Rica,Nacional,Quintil 2,2014,26,8613,CRI,3.6
Costa Rica,Nacional,Quintil 3,2014,26,8613,CRI,3.4
Costa Rica,Nacional,Quintil 4,2014,26,8613,CRI,3.1
Costa Rica,Nacional,Quintil 5,2014,26,8613,CRI,2.6
Costa Rica,Nacional,Total quintiles,2014,26,8613,CRI,3.3
Costa Rica,Rural,Quintil 1,2014,26,8613,CRI,4.1
Costa Rica,Rural,Quintil 2,2014,26,8613,CRI,3.8
Costa Rica,Rural,Quintil 3,2014,26,8613,CRI,3.4
Costa Rica,Rural,Quintil 4,2014,26,8613,CRI,3.1
Costa Rica,Rural,Quintil 5,2014,26,8613,CRI,2.7
Costa Rica,Rural,Total quintiles,2014,26,8613,CRI,3.4
Costa Rica,Urbana,Quintil 1,2014,26,8613,CRI,3.9
Costa Rica,Urbana,Quintil 2,2014,26,8613,CRI,3.7
Costa Rica,Urbana,Quintil 3,2014,26,8613,CRI,3.4
Costa Rica,Urbana,Quintil 4,2014,26,8613,CRI,3.1
Costa Rica,Urbana,Quintil 5,2014,26,8613,CRI,2.5
Costa Rica,Urbana,Total quintiles,2014,26,8613,CRI,3.3
Costa Rica,Nacional,Quintil 1,2015,26,8613,CRI,3.9
Costa Rica,Nacional,Quintil 2,2015,26,8613,CRI,3.6
Costa Rica,Nacional,Quintil 3,2015,26,8613,CRI,3.3
Costa Rica,Nacional,Quintil 4,2015,26,8613,CRI,3
Costa Rica,Nacional,Quintil 5,2015,26,8613,CRI,2.6
Costa Rica,Nacional,Total quintiles,2015,26,8613,CRI,3.3
Costa Rica,Rural,Quintil 1,2015,26,8613,CRI,3.9
Costa Rica,Rural,Quintil 2,2015,26,8613,CRI,3.6
Costa Rica,Rural,Quintil 3,2015,26,8613,CRI,3.4
Costa Rica,Rural,Quintil 4,2015,26,8613,CRI,2.9
Costa Rica,Rural,Quintil 5,2015,26,8613,CRI,2.7
Costa Rica,Rural,Total quintiles,2015,26,8613,CRI,3.3
Costa Rica,Urbana,Quintil 1,2015,26,8613,CRI,3.9
Costa Rica,Urbana,Quintil 2,2015,26,8613,CRI,3.7
Costa Rica,Urbana,Quintil 3,2015,26,8613,CRI,3.3
Costa Rica,Urbana,Quintil 4,2015,26,8613,CRI,3
Costa Rica,Urbana,Quintil 5,2015,26,8613,CRI,2.5
Costa Rica,Urbana,Total quintiles,2015,26,8613,CRI,3.3
Costa Rica,Nacional,Quintil 1,2016,26,8613,CRI,3.9
Costa Rica,Nacional,Quintil 2,2016,26,8613,CRI,3.6
Costa Rica,Nacional,Quintil 3,2016,26,8613,CRI,3.3
Costa Rica,Nacional,Quintil 4,2016,26,8613,CRI,3
Costa Rica,Nacional,Quintil 5,2016,26,8613,CRI,2.5
Costa Rica,Nacional,Total quintiles,2016,26,8613,CRI,3.3
Costa Rica,Rural,Quintil 1,2016,26,8613,CRI,4
Costa Rica,Rural,Quintil 2,2016,26,8613,CRI,3.6
Costa Rica,Rural,Quintil 3,2016,26,8613,CRI,3.3
Costa Rica,Rural,Quintil 4,2016,26,8613,CRI,3
Costa Rica,Rural,Quintil 5,2016,26,8613,CRI,2.6
Costa Rica,Rural,Total quintiles,2016,26,8613,CRI,3.3
Costa Rica,Urbana,Quintil 1,2016,26,8613,CRI,3.9
Costa Rica,Urbana,Quintil 2,2016,26,8613,CRI,3.6
Costa Rica,Urbana,Quintil 3,2016,26,8613,CRI,3.3
Costa Rica,Urbana,Quintil 4,2016,26,8613,CRI,3
Costa Rica,Urbana,Quintil 5,2016,26,8613,CRI,2.5
Costa Rica,Urbana,Total quintiles,2016,26,8613,CRI,3.2
Costa Rica,Nacional,Quintil 1,2017,26,8613,CRI,3.9
Costa Rica,Nacional,Quintil 2,2017,26,8613,CRI,3.5
Costa Rica,Nacional,Quintil 3,2017,26,8613,CRI,3.3
Costa Rica,Nacional,Quintil 4,2017,26,8613,CRI,3
Costa Rica,Nacional,Quintil 5,2017,26,8613,CRI,2.6
Costa Rica,Nacional,Total quintiles,2017,26,8613,CRI,3.2
Costa Rica,Rural,Quintil 1,2017,26,8613,CRI,3.8
Costa Rica,Rural,Quintil 2,2017,26,8613,CRI,3.6
Costa Rica,Rural,Quintil 3,2017,26,8613,CRI,3.2
Costa Rica,Rural,Quintil 4,2017,26,8613,CRI,3
