Sexo,País,Área geográfica,Grupo edad para participación en la PEA,Años,id_fuente,ids_notas,iso3,valor
Mujeres,Costa Rica,Urbana,45 a 59 años,2018,26,8613,CRI,57.83
Mujeres,Costa Rica,Urbana,60 años y más,2018,26,8613,CRI,14.53
Ambos sexos,Costa Rica,Rural,Total (15 años y más),2018,26,8613,CRI,54.46
Ambos sexos,Costa Rica,Rural,15 a 24 años,2018,26,8613,CRI,38.54
Ambos sexos,Costa Rica,Rural,25 a 34 años,2018,26,8613,CRI,69.95
Ambos sexos,Costa Rica,Rural,35 a 44 años,2018,26,8613,CRI,72.75
Ambos sexos,Costa Rica,Rural,45 a 59 años,2018,26,8613,CRI,64.98
Ambos sexos,Costa Rica,Rural,60 años y más,2018,26,8613,CRI,27.87
Hombres,Costa Rica,Rural,Total (15 años y más),2018,26,8613,CRI,73.49
Hombres,Costa Rica,Rural,15 a 24 años,2018,26,8613,CRI,50.71
Hombres,Costa Rica,Rural,25 a 34 años,2018,26,8613,CRI,93.97
Hombres,Costa Rica,Rural,35 a 44 años,2018,26,8613,CRI,94.51
Hombres,Costa Rica,Rural,45 a 59 años,2018,26,8613,CRI,90.27
Hombres,Costa Rica,Rural,60 años y más,2018,26,8613,CRI,44.84
Mujeres,Costa Rica,Rural,Total (15 años y más),2018,26,8613,CRI,35.38
Mujeres,Costa Rica,Rural,15 a 24 años,2018,26,8613,CRI,25
Mujeres,Costa Rica,Rural,25 a 34 años,2018,26,8613,CRI,48.85
Mujeres,Costa Rica,Rural,35 a 44 años,2018,26,8613,CRI,53
Mujeres,Costa Rica,Rural,45 a 59 años,2018,26,8613,CRI,39.43
Mujeres,Costa Rica,Rural,60 años y más,2018,26,8613,CRI,9.21
Ambos sexos,Costa Rica,Nacional,Total (15 años y más),2019,26,8613,CRI,57.39
Ambos sexos,Costa Rica,Nacional,15 a 24 años,2019,26,8613,CRI,39.2
Ambos sexos,Costa Rica,Nacional,25 a 34 años,2019,26,8613,CRI,78.08
Ambos sexos,Costa Rica,Nacional,35 a 44 años,2019,26,8613,CRI,79.62
Ambos sexos,Costa Rica,Nacional,45 a 59 años,2019,26,8613,CRI,69.68
Ambos sexos,Costa Rica,Nacional,60 años y más,2019,26,8613,CRI,24.12
Hombres,Costa Rica,Nacional,Total (15 años y más),2019,26,8613,CRI,71.72
Hombres,Costa Rica,Nacional,15 a 24 años,2019,26,8613,CRI,46.97
Hombres,Costa Rica,Nacional,25 a 34 años,2019,26,8613,CRI,93.02
Hombres,Costa Rica,Nacional,35 a 44 años,2019,26,8613,CRI,95.19
Hombres,Costa Rica,Nacional,45 a 59 años,2019,26,8613,CRI,90.38
Hombres,Costa Rica,Nacional,60 años y más,2019,26,8613,CRI,38.05
Mujeres,Costa Rica,Nacional,Total (15 años y más),2019,26,8613,CRI,44.26
Mujeres,Costa Rica,Nacional,15 a 24 años,2019,26,8613,CRI,30.68
Mujeres,Costa Rica,Nacional,25 a 34 años,2019,26,8613,CRI,64.17
Mujeres,Costa Rica,Nacional,35 a 44 años,2019,26,8613,CRI,65.81
Mujeres,Costa Rica,Nacional,45 a 59 años,2019,26,8613,CRI,51.99
Mujeres,Costa Rica,Nacional,60 años y más,2019,26,8613,CRI,12.44
Ambos sexos,Costa Rica,Urbana,Total (15 años y más),2019,26,8613,CRI,58.84
Ambos sexos,Costa Rica,Urbana,15 a 24 años,2019,26,8613,CRI,40.19
Ambos sexos,Costa Rica,Urbana,25 a 34 años,2019,26,8613,CRI,81.34
Ambos sexos,Costa Rica,Urbana,35 a 44 años,2019,26,8613,CRI,82.13
Ambos sexos,Costa Rica,Urbana,45 a 59 años,2019,26,8613,CRI,72.21
Ambos sexos,Costa Rica,Urbana,60 años y más,2019,26,8613,CRI,22.85
Hombres,Costa Rica,Urbana,Total (15 años y más),2019,26,8613,CRI,71.47
Hombres,Costa Rica,Urbana,15 a 24 años,2019,26,8613,CRI,46.43
Hombres,Costa Rica,Urbana,25 a 34 años,2019,26,8613,CRI,92.96
Hombres,Costa Rica,Urbana,35 a 44 años,2019,26,8613,CRI,94.98
Hombres,Costa Rica,Urbana,45 a 59 años,2019,26,8613,CRI,90.75
Hombres,Costa Rica,Urbana,60 años y más,2019,26,8613,CRI,35.69
Mujeres,Costa Rica,Urbana,Total (15 años y más),2019,26,8613,CRI,47.54
Mujeres,Costa Rica,Urbana,15 a 24 años,2019,26,8613,CRI,33.35
Mujeres,Costa Rica,Urbana,25 a 34 años,2019,26,8613,CRI,70.12
Mujeres,Costa Rica,Urbana,35 a 44 años,2019,26,8613,CRI,70.88
Mujeres,Costa Rica,Urbana,45 a 59 años,2019,26,8613,CRI,56.83
Mujeres,Costa Rica,Urbana,60 años y más,2019,26,8613,CRI,13.2
Ambos sexos,Costa Rica,Rural,Total (15 años y más),2019,26,8613,CRI,53.34
Ambos sexos,Costa Rica,Rural,15 a 24 años,2019,26,8613,CRI,36.57
Ambos sexos,Costa Rica,Rural,25 a 34 años,2019,26,8613,CRI,68.6
Ambos sexos,Costa Rica,Rural,35 a 44 años,2019,26,8613,CRI,72.64
Ambos sexos,Costa Rica,Rural,45 a 59 años,2019,26,8613,CRI,62.93
Ambos sexos,Costa Rica,Rural,60 años y más,2019,26,8613,CRI,28.06
Hombres,Costa Rica,Rural,Total (15 años y más),2019,26,8613,CRI,72.39
Hombres,Costa Rica,Rural,15 a 24 años,2019,26,8613,CRI,48.41
Hombres,Costa Rica,Rural,25 a 34 años,2019,26,8613,CRI,93.24
Hombres,Costa Rica,Rural,35 a 44 años,2019,26,8613,CRI,95.77
Hombres,Costa Rica,Rural,45 a 59 años,2019,26,8613,CRI,89.45
Hombres,Costa Rica,Rural,60 años y más,2019,26,8613,CRI,43.82
Mujeres,Costa Rica,Rural,Total (15 años y más),2019,26,8613,CRI,34.64
Mujeres,Costa Rica,Rural,15 a 24 años,2019,26,8613,CRI,23.7
Mujeres,Costa Rica,Rural,25 a 34 años,2019,26,8613,CRI,48.03
Mujeres,Costa Rica,Rural,35 a 44 años,2019,26,8613,CRI,51.34
Mujeres,Costa Rica,Rural,45 a 59 años,2019,26,8613,CRI,38.47
Mujeres,Costa Rica,Rural,60 años y más,2019,26,8613,CRI,9.54
Ambos sexos,República Dominicana,Nacional,Total (15 años y más),2000,26,8618,DOM,58
Ambos sexos,República Dominicana,Nacional,15 a 24 años,2000,26,8618,DOM,44.78
Ambos sexos,República Dominicana,Nacional,25 a 34 años,2000,26,8618,DOM,71.23
Ambos sexos,República Dominicana,Nacional,35 a 44 años,2000,26,8618,DOM,74.29
Ambos sexos,República Dominicana,Nacional,45 a 59 años,2000,26,8618,DOM,65.4
Ambos sexos,República Dominicana,Nacional,60 años y más,2000,26,8618,DOM,32.42
Hombres,República Dominicana,Nacional,Total (15 años y más),2000,26,8618,DOM,77.11
Hombres,República Dominicana,Nacional,15 a 24 años,2000,26,8618,DOM,58.44
Hombres,República Dominicana,Nacional,25 a 34 años,2000,26,8618,DOM,92.21
Hombres,República Dominicana,Nacional,35 a 44 años,2000,26,8618,DOM,93.44
Hombres,República Dominicana,Nacional,45 a 59 años,2000,26,8618,DOM,90.11
Hombres,República Dominicana,Nacional,60 años y más,2000,26,8618,DOM,55.02
Mujeres,República Dominicana,Nacional,Total (15 años y más),2000,26,8618,DOM,39.81
Mujeres,República Dominicana,Nacional,15 a 24 años,2000,26,8618,DOM,31.07
Mujeres,República Dominicana,Nacional,25 a 34 años,2000,26,8618,DOM,52.65
Mujeres,República Dominicana,Nacional,35 a 44 años,2000,26,8618,DOM,56.25
Mujeres,República Dominicana,Nacional,45 a 59 años,2000,26,8618,DOM,40.61
Mujeres,República Dominicana,Nacional,60 años y más,2000,26,8618,DOM,11.91
Ambos sexos,República Dominicana,Urbana,Total (15 años y más),2000,26,8618,DOM,59.74
Ambos sexos,República Dominicana,Urbana,15 a 24 años,2000,26,8618,DOM,48.14
Ambos sexos,República Dominicana,Urbana,25 a 34 años,2000,26,8618,DOM,73.51
Ambos sexos,República Dominicana,Urbana,35 a 44 años,2000,26,8618,DOM,76.79
Ambos sexos,República Dominicana,Urbana,45 a 59 años,2000,26,8618,DOM,65.92
Ambos sexos,República Dominicana,Urbana,60 años y más,2000,26,8618,DOM,27.84
Hombres,República Dominicana,Urbana,Total (15 años y más),2000,26,8618,DOM,75.91
Hombres,República Dominicana,Urbana,15 a 24 años,2000,26,8618,DOM,59.64
Hombres,República Dominicana,Urbana,25 a 34 años,2000,26,8618,DOM,90.69
Hombres,República Dominicana,Urbana,35 a 44 años,2000,26,8618,DOM,92.23
Hombres,República Dominicana,Urbana,45 a 59 años,2000,26,8618,DOM,88.19
Hombres,República Dominicana,Urbana,60 años y más,2000,26,8618,DOM,47.19
Mujeres,República Dominicana,Urbana,Total (15 años y más),2000,26,8618,DOM,45.32
Mujeres,República Dominicana,Urbana,15 a 24 años,2000,26,8618,DOM,37.11
Mujeres,República Dominicana,Urbana,25 a 34 años,2000,26,8618,DOM,59.01
Mujeres,República Dominicana,Urbana,35 a 44 años,2000,26,8618,DOM,63.28
Mujeres,República Dominicana,Urbana,45 a 59 años,2000,26,8618,DOM,45.09
Mujeres,República Dominicana,Urbana,60 años y más,2000,26,8618,DOM,12.33
Ambos sexos,República Dominicana,Rural,Total (15 años y más),2000,26,8618,DOM,54.91
Ambos sexos,República Dominicana,Rural,15 a 24 años,2000,26,8618,DOM,38.67
Ambos sexos,República Dominicana,Rural,25 a 34 años,2000,26,8618,DOM,66.86
Ambos sexos,República Dominicana,Rural,35 a 44 años,2000,26,8618,DOM,69.84
Ambos sexos,República Dominicana,Rural,45 a 59 años,2000,26,8618,DOM,64.49
Ambos sexos,República Dominicana,Rural,60 años y más,2000,26,8618,DOM,39.41
Hombres,República Dominicana,Rural,Total (15 años y más),2000,26,8618,DOM,79.06
Hombres,República Dominicana,Rural,15 a 24 años,2000,26,8618,DOM,56.39
Hombres,República Dominicana,Rural,25 a 34 años,2000,26,8618,DOM,94.9
Hombres,República Dominicana,Rural,35 a 44 años,2000,26,8618,DOM,95.36
Hombres,República Dominicana,Rural,45 a 59 años,2000,26,8618,DOM,93.12
Hombres,República Dominicana,Rural,60 años y más,2000,26,8618,DOM,65.16
Mujeres,República Dominicana,Rural,Total (15 años y más),2000,26,8618,DOM,29.13
Mujeres,República Dominicana,Rural,15 a 24 años,2000,26,8618,DOM,19.31
Mujeres,República Dominicana,Rural,25 a 34 años,2000,26,8618,DOM,39.67
Mujeres,República Dominicana,Rural,35 a 44 años,2000,26,8618,DOM,42.48
Mujeres,República Dominicana,Rural,45 a 59 años,2000,26,8618,DOM,32.11
Mujeres,República Dominicana,Rural,60 años y más,2000,26,8618,DOM,11.16
Ambos sexos,República Dominicana,Nacional,Total (15 años y más),2001,26,8618,DOM,57.32
Ambos sexos,República Dominicana,Nacional,15 a 24 años,2001,26,8618,DOM,44.06
Ambos sexos,República Dominicana,Nacional,25 a 34 años,2001,26,8618,DOM,72.34
Ambos sexos,República Dominicana,Nacional,35 a 44 años,2001,26,8618,DOM,73.45
Ambos sexos,República Dominicana,Nacional,45 a 59 años,2001,26,8618,DOM,62.21
Ambos sexos,República Dominicana,Nacional,60 años y más,2001,26,8618,DOM,32.76
Hombres,República Dominicana,Nacional,Total (15 años y más),2001,26,8618,DOM,76.89
Hombres,República Dominicana,Nacional,15 a 24 años,2001,26,8618,DOM,58.04
Hombres,República Dominicana,Nacional,25 a 34 años,2001,26,8618,DOM,91.89
Hombres,República Dominicana,Nacional,35 a 44 años,2001,26,8618,DOM,93.68
Hombres,República Dominicana,Nacional,45 a 59 años,2001,26,8618,DOM,87.08
Hombres,República Dominicana,Nacional,60 años y más,2001,26,8618,DOM,56.46
Mujeres,República Dominicana,Nacional,Total (15 años y más),2001,26,8618,DOM,38.67
Mujeres,República Dominicana,Nacional,15 a 24 años,2001,26,8618,DOM,30.5
Mujeres,República Dominicana,Nacional,25 a 34 años,2001,26,8618,DOM,53.64
Mujeres,República Dominicana,Nacional,35 a 44 años,2001,26,8618,DOM,54.52
Mujeres,República Dominicana,Nacional,45 a 59 años,2001,26,8618,DOM,38.05
Mujeres,República Dominicana,Nacional,60 años y más,2001,26,8618,DOM,11.25
Ambos sexos,República Dominicana,Urbana,Total (15 años y más),2001,26,8618,DOM,59.79
Ambos sexos,República Dominicana,Urbana,15 a 24 años,2001,26,8618,DOM,46.92
Ambos sexos,República Dominicana,Urbana,25 a 34 años,2001,26,8618,DOM,75.85
Ambos sexos,República Dominicana,Urbana,35 a 44 años,2001,26,8618,DOM,77.48
Ambos sexos,República Dominicana,Urbana,45 a 59 años,2001,26,8618,DOM,63.17
Ambos sexos,República Dominicana,Urbana,60 años y más,2001,26,8618,DOM,30.72
Hombres,República Dominicana,Urbana,Total (15 años y más),2001,26,8618,DOM,77.21
Hombres,República Dominicana,Urbana,15 a 24 años,2001,26,8618,DOM,59.97
Hombres,República Dominicana,Urbana,25 a 34 años,2001,26,8618,DOM,90.85
Hombres,República Dominicana,Urbana,35 a 44 años,2001,26,8618,DOM,94.3
Hombres,República Dominicana,Urbana,45 a 59 años,2001,26,8618,DOM,86.94
Hombres,República Dominicana,Urbana,60 años y más,2001,26,8618,DOM,52.55
Mujeres,República Dominicana,Urbana,Total (15 años y más),2001,26,8618,DOM,44.49
Mujeres,República Dominicana,Urbana,15 a 24 años,2001,26,8618,DOM,35.3
Mujeres,República Dominicana,Urbana,25 a 34 años,2001,26,8618,DOM,61.95
Mujeres,República Dominicana,Urbana,35 a 44 años,2001,26,8618,DOM,62.62
Mujeres,República Dominicana,Urbana,45 a 59 años,2001,26,8618,DOM,42.49
Mujeres,República Dominicana,Urbana,60 años y más,2001,26,8618,DOM,13.77
Ambos sexos,República Dominicana,Rural,Total (15 años y más),2001,26,8618,DOM,52.83
Ambos sexos,República Dominicana,Rural,15 a 24 años,2001,26,8618,DOM,38.81
Ambos sexos,República Dominicana,Rural,25 a 34 años,2001,26,8618,DOM,65.49
Ambos sexos,República Dominicana,Rural,35 a 44 años,2001,26,8618,DOM,66.08
Ambos sexos,República Dominicana,Rural,45 a 59 años,2001,26,8618,DOM,60.52
Ambos sexos,República Dominicana,Rural,60 años y más,2001,26,8618,DOM,36.05
Hombres,República Dominicana,Rural,Total (15 años y más),2001,26,8618,DOM,76.37
Hombres,República Dominicana,Rural,15 a 24 años,2001,26,8618,DOM,54.9
Hombres,República Dominicana,Rural,25 a 34 años,2001,26,8618,DOM,93.82
Hombres,República Dominicana,Rural,35 a 44 años,2001,26,8618,DOM,92.62
Hombres,República Dominicana,Rural,45 a 59 años,2001,26,8618,DOM,87.29
Hombres,República Dominicana,Rural,60 años y más,2001,26,8618,DOM,61.59
Mujeres,República Dominicana,Rural,Total (15 años y más),2001,26,8618,DOM,26.88
Mujeres,República Dominicana,Rural,15 a 24 años,2001,26,8618,DOM,20.57
Mujeres,República Dominicana,Rural,25 a 34 años,2001,26,8618,DOM,36.67
Mujeres,República Dominicana,Rural,35 a 44 años,2001,26,8618,DOM,38.42
Mujeres,República Dominicana,Rural,45 a 59 años,2001,26,8618,DOM,28.99
Mujeres,República Dominicana,Rural,60 años y más,2001,26,8618,DOM,6.32
Ambos sexos,República Dominicana,Nacional,Total (15 años y más),2002,26,8618,DOM,57.21
Ambos sexos,República Dominicana,Nacional,15 a 24 años,2002,26,8618,DOM,42.58
Ambos sexos,República Dominicana,Nacional,25 a 34 años,2002,26,8618,DOM,72.14
Ambos sexos,República Dominicana,Nacional,35 a 44 años,2002,26,8618,DOM,75.85
Ambos sexos,República Dominicana,Nacional,45 a 59 años,2002,26,8618,DOM,62.83
Ambos sexos,República Dominicana,Nacional,60 años y más,2002,26,8618,DOM,31.98
Hombres,República Dominicana,Nacional,Total (15 años y más),2002,26,8618,DOM,75.08
Hombres,República Dominicana,Nacional,15 a 24 años,2002,26,8618,DOM,54.02
Hombres,República Dominicana,Nacional,25 a 34 años,2002,26,8618,DOM,91.64
Hombres,República Dominicana,Nacional,35 a 44 años,2002,26,8618,DOM,94.48
Hombres,República Dominicana,Nacional,45 a 59 años,2002,26,8618,DOM,88.14
Hombres,República Dominicana,Nacional,60 años y más,2002,26,8618,DOM,53.34
Mujeres,República Dominicana,Nacional,Total (15 años y más),2002,26,8618,DOM,39.78
Mujeres,República Dominicana,Nacional,15 a 24 años,2002,26,8618,DOM,30.11
Mujeres,República Dominicana,Nacional,25 a 34 años,2002,26,8618,DOM,54.28
Mujeres,República Dominicana,Nacional,35 a 44 años,2002,26,8618,DOM,57.15
Mujeres,República Dominicana,Nacional,45 a 59 años,2002,26,8618,DOM,39.98
Mujeres,República Dominicana,Nacional,60 años y más,2002,26,8618,DOM,12.76
Ambos sexos,República Dominicana,Urbana,Total (15 años y más),2002,26,8618,DOM,58.48
Ambos sexos,República Dominicana,Urbana,15 a 24 años,2002,26,8618,DOM,42.94
Ambos sexos,República Dominicana,Urbana,25 a 34 años,2002,26,8618,DOM,75.22
Ambos sexos,República Dominicana,Urbana,35 a 44 años,2002,26,8618,DOM,78.93
Ambos sexos,República Dominicana,Urbana,45 a 59 años,2002,26,8618,DOM,64.43
Ambos sexos,República Dominicana,Urbana,60 años y más,2002,26,8618,DOM,27.6
Hombres,República Dominicana,Urbana,Total (15 años y más),2002,26,8618,DOM,73.78
Hombres,República Dominicana,Urbana,15 a 24 años,2002,26,8618,DOM,53.3
Hombres,República Dominicana,Urbana,25 a 34 años,2002,26,8618,DOM,90.92
Hombres,República Dominicana,Urbana,35 a 44 años,2002,26,8618,DOM,93.97
Hombres,República Dominicana,Urbana,45 a 59 años,2002,26,8618,DOM,86.35
Hombres,República Dominicana,Urbana,60 años y más,2002,26,8618,DOM,45.99
Mujeres,República Dominicana,Urbana,Total (15 años y más),2002,26,8618,DOM,44.64
Mujeres,República Dominicana,Urbana,15 a 24 años,2002,26,8618,DOM,32.61
Mujeres,República Dominicana,Urbana,25 a 34 años,2002,26,8618,DOM,61.64
Mujeres,República Dominicana,Urbana,35 a 44 años,2002,26,8618,DOM,64.83
Mujeres,República Dominicana,Urbana,45 a 59 años,2002,26,8618,DOM,45.75
Mujeres,República Dominicana,Urbana,60 años y más,2002,26,8618,DOM,12.69
Ambos sexos,República Dominicana,Rural,Total (15 años y más),2002,26,8618,DOM,54.89
Ambos sexos,República Dominicana,Rural,15 a 24 años,2002,26,8618,DOM,41.96
Ambos sexos,República Dominicana,Rural,25 a 34 años,2002,26,8618,DOM,65.77
Ambos sexos,República Dominicana,Rural,35 a 44 años,2002,26,8618,DOM,70.36
Ambos sexos,República Dominicana,Rural,45 a 59 años,2002,26,8618,DOM,59.92
Ambos sexos,República Dominicana,Rural,60 años y más,2002,26,8618,DOM,39.71
Hombres,República Dominicana,Rural,Total (15 años y más),2002,26,8618,DOM,77.21
Hombres,República Dominicana,Rural,15 a 24 años,2002,26,8618,DOM,55.14
Hombres,República Dominicana,Rural,25 a 34 años,2002,26,8618,DOM,92.99
Hombres,República Dominicana,Rural,35 a 44 años,2002,26,8618,DOM,95.32
Hombres,República Dominicana,Rural,45 a 59 años,2002,26,8618,DOM,91.11
Hombres,República Dominicana,Rural,60 años y más,2002,26,8618,DOM,64.55
Mujeres,República Dominicana,Rural,Total (15 años y más),2002,26,8618,DOM,29.88
Mujeres,República Dominicana,Rural,15 a 24 años,2002,26,8618,DOM,25.15
Mujeres,República Dominicana,Rural,25 a 34 años,2002,26,8618,DOM,37.71
Mujeres,República Dominicana,Rural,35 a 44 años,2002,26,8618,DOM,42.07
Mujeres,República Dominicana,Rural,45 a 59 años,2002,26,8618,DOM,28.66
Mujeres,República Dominicana,Rural,60 años y más,2002,26,8618,DOM,12.9
Ambos sexos,República Dominicana,Nacional,Total (15 años y más),2003,26,8618,DOM,57.12
Ambos sexos,República Dominicana,Nacional,15 a 24 años,2003,26,8618,DOM,41.85
Ambos sexos,República Dominicana,Nacional,25 a 34 años,2003,26,8618,DOM,71.36
Ambos sexos,República Dominicana,Nacional,35 a 44 años,2003,26,8618,DOM,73.74
Ambos sexos,República Dominicana,Nacional,45 a 59 años,2003,26,8618,DOM,64.31
Ambos sexos,República Dominicana,Nacional,60 años y más,2003,26,8618,DOM,31.54
Hombres,República Dominicana,Nacional,Total (15 años y más),2003,26,8618,DOM,75.47
Hombres,República Dominicana,Nacional,15 a 24 años,2003,26,8618,DOM,54.22
Hombres,República Dominicana,Nacional,25 a 34 años,2003,26,8618,DOM,91.93
Hombres,República Dominicana,Nacional,35 a 44 años,2003,26,8618,DOM,94.07
Hombres,República Dominicana,Nacional,45 a 59 años,2003,26,8618,DOM,89
Hombres,República Dominicana,Nacional,60 años y más,2003,26,8618,DOM,49.93
Mujeres,República Dominicana,Nacional,Total (15 años y más),2003,26,8618,DOM,39.3
Mujeres,República Dominicana,Nacional,15 a 24 años,2003,26,8618,DOM,29.11
Mujeres,República Dominicana,Nacional,25 a 34 años,2003,26,8618,DOM,52.41
Mujeres,República Dominicana,Nacional,35 a 44 años,2003,26,8618,DOM,54.45
Mujeres,República Dominicana,Nacional,45 a 59 años,2003,26,8618,DOM,40.14
Mujeres,República Dominicana,Nacional,60 años y más,2003,26,8618,DOM,13.85
Ambos sexos,República Dominicana,Urbana,Total (15 años y más),2003,26,8618,DOM,58.37
Ambos sexos,República Dominicana,Urbana,15 a 24 años,2003,26,8618,DOM,43.24
Ambos sexos,República Dominicana,Urbana,25 a 34 años,2003,26,8618,DOM,74.3
Ambos sexos,República Dominicana,Urbana,35 a 44 años,2003,26,8618,DOM,75.05
Ambos sexos,República Dominicana,Urbana,45 a 59 años,2003,26,8618,DOM,65.47
Ambos sexos,República Dominicana,Urbana,60 años y más,2003,26,8618,DOM,27.57
Hombres,República Dominicana,Urbana,Total (15 años y más),2003,26,8618,DOM,74.43
Hombres,República Dominicana,Urbana,15 a 24 años,2003,26,8618,DOM,54.44
Hombres,República Dominicana,Urbana,25 a 34 años,2003,26,8618,DOM,92.28
Hombres,República Dominicana,Urbana,35 a 44 años,2003,26,8618,DOM,93.23
Hombres,República Dominicana,Urbana,45 a 59 años,2003,26,8618,DOM,88.01
Hombres,República Dominicana,Urbana,60 años y más,2003,26,8618,DOM,41.6
Mujeres,República Dominicana,Urbana,Total (15 años y más),2003,26,8618,DOM,43.81
Mujeres,República Dominicana,Urbana,15 a 24 años,2003,26,8618,DOM,32.34
Mujeres,República Dominicana,Urbana,25 a 34 años,2003,26,8618,DOM,58.71
Mujeres,República Dominicana,Urbana,35 a 44 años,2003,26,8618,DOM,58.87
Mujeres,República Dominicana,Urbana,45 a 59 años,2003,26,8618,DOM,45.28
Mujeres,República Dominicana,Urbana,60 años y más,2003,26,8618,DOM,15.29
Ambos sexos,República Dominicana,Rural,Total (15 años y más),2003,26,8618,DOM,54.74
Ambos sexos,República Dominicana,Rural,15 a 24 años,2003,26,8618,DOM,39.02
Ambos sexos,República Dominicana,Rural,25 a 34 años,2003,26,8618,DOM,65.38
Ambos sexos,República Dominicana,Rural,35 a 44 años,2003,26,8618,DOM,71.11
Ambos sexos,República Dominicana,Rural,45 a 59 años,2003,26,8618,DOM,62.31
Ambos sexos,República Dominicana,Rural,60 años y más,2003,26,8618,DOM,37.82
Hombres,República Dominicana,Rural,Total (15 años y más),2003,26,8618,DOM,77.25
Hombres,República Dominicana,Rural,15 a 24 años,2003,26,8618,DOM,53.81
Hombres,República Dominicana,Rural,25 a 34 años,2003,26,8618,DOM,91.27
Hombres,República Dominicana,Rural,35 a 44 años,2003,26,8618,DOM,95.6
Hombres,República Dominicana,Rural,45 a 59 años,2003,26,8618,DOM,90.51
Hombres,República Dominicana,Rural,60 años y más,2003,26,8618,DOM,61.58
Mujeres,República Dominicana,Rural,Total (15 años y más),2003,26,8618,DOM,29.8
Mujeres,República Dominicana,Rural,15 a 24 años,2003,26,8618,DOM,21.93
Mujeres,República Dominicana,Rural,25 a 34 años,2003,26,8618,DOM,38.36
Mujeres,República Dominicana,Rural,35 a 44 años,2003,26,8618,DOM,44.7
Mujeres,República Dominicana,Rural,45 a 59 años,2003,26,8618,DOM,30.17
Mujeres,República Dominicana,Rural,60 años y más,2003,26,8618,DOM,11.3
Ambos sexos,República Dominicana,Nacional,Total (15 años y más),2004,26,8618,DOM,57.1
Ambos sexos,República Dominicana,Nacional,15 a 24 años,2004,26,8618,DOM,42.17
Ambos sexos,República Dominicana,Nacional,25 a 34 años,2004,26,8618,DOM,70.67
Ambos sexos,República Dominicana,Nacional,35 a 44 años,2004,26,8618,DOM,74.98
Ambos sexos,República Dominicana,Nacional,45 a 59 años,2004,26,8618,DOM,63.46
Ambos sexos,República Dominicana,Nacional,60 años y más,2004,26,8618,DOM,31.75
Hombres,República Dominicana,Nacional,Total (15 años y más),2004,26,8618,DOM,74.84
Hombres,República Dominicana,Nacional,15 a 24 años,2004,26,8618,DOM,54.07
Hombres,República Dominicana,Nacional,25 a 34 años,2004,26,8618,DOM,91.61
Hombres,República Dominicana,Nacional,35 a 44 años,2004,26,8618,DOM,94.48
Hombres,República Dominicana,Nacional,45 a 59 años,2004,26,8618,DOM,86.67
Hombres,República Dominicana,Nacional,60 años y más,2004,26,8618,DOM,51.45
Mujeres,República Dominicana,Nacional,Total (15 años y más),2004,26,8618,DOM,39.86
Mujeres,República Dominicana,Nacional,15 a 24 años,2004,26,8618,DOM,29.32
Mujeres,República Dominicana,Nacional,25 a 34 años,2004,26,8618,DOM,52.04
Mujeres,República Dominicana,Nacional,35 a 44 años,2004,26,8618,DOM,57.19
