Sexo,País,Área geográfica,Escolaridad (EH),Años,id_fuente,ids_notas,iso3,valor
Hombres,Colombia,Rural,13 años y más,2014,26,8611,COL,3.7
Mujeres,Colombia,Rural,13 años y más,2014,26,8611,COL,5.6
Ambos sexos,Colombia,Rural,6 a 9 años,2014,26,8611,COL,13.2
Hombres,Colombia,Rural,6 a 9 años,2014,26,8611,COL,12.7
Mujeres,Colombia,Rural,6 a 9 años,2014,26,8611,COL,13.7
Ambos sexos,Colombia,Urbana,0 a 5 años,2014,26,8611,COL,23.8
Hombres,Colombia,Urbana,0 a 5 años,2014,26,8611,COL,23.9
Mujeres,Colombia,Urbana,0 a 5 años,2014,26,8611,COL,23.7
Ambos sexos,Colombia,Urbana,10 a 12 años,2014,26,8611,COL,32.3
Hombres,Colombia,Urbana,10 a 12 años,2014,26,8611,COL,33
Mujeres,Colombia,Urbana,10 a 12 años,2014,26,8611,COL,31.6
Ambos sexos,Colombia,Urbana,13 años y más,2014,26,8611,COL,28.8
Hombres,Colombia,Urbana,13 años y más,2014,26,8611,COL,27.5
Mujeres,Colombia,Urbana,13 años y más,2014,26,8611,COL,29.9
Ambos sexos,Colombia,Urbana,6 a 9 años,2014,26,8611,COL,15.2
Hombres,Colombia,Urbana,6 a 9 años,2014,26,8611,COL,15.6
Mujeres,Colombia,Urbana,6 a 9 años,2014,26,8611,COL,14.8
Ambos sexos,Colombia,Nacional,0 a 5 años,2015,26,8611,COL,31.6
Hombres,Colombia,Nacional,0 a 5 años,2015,26,8611,COL,33.5
Mujeres,Colombia,Nacional,0 a 5 años,2015,26,8611,COL,29.9
Ambos sexos,Colombia,Nacional,10 a 12 años,2015,26,8611,COL,30.3
Hombres,Colombia,Nacional,10 a 12 años,2015,26,8611,COL,30.2
Mujeres,Colombia,Nacional,10 a 12 años,2015,26,8611,COL,30.5
Ambos sexos,Colombia,Nacional,13 años y más,2015,26,8611,COL,23.7
Hombres,Colombia,Nacional,13 años y más,2015,26,8611,COL,21.9
Mujeres,Colombia,Nacional,13 años y más,2015,26,8611,COL,25.3
Ambos sexos,Colombia,Nacional,6 a 9 años,2015,26,8611,COL,14.4
Hombres,Colombia,Nacional,6 a 9 años,2015,26,8611,COL,14.4
Mujeres,Colombia,Nacional,6 a 9 años,2015,26,8611,COL,14.3
Ambos sexos,Colombia,Rural,0 a 5 años,2015,26,8611,COL,64.5
Hombres,Colombia,Rural,0 a 5 años,2015,26,8611,COL,67.5
Mujeres,Colombia,Rural,0 a 5 años,2015,26,8611,COL,61.2
Ambos sexos,Colombia,Rural,10 a 12 años,2015,26,8611,COL,17.1
Hombres,Colombia,Rural,10 a 12 años,2015,26,8611,COL,15.6
Mujeres,Colombia,Rural,10 a 12 años,2015,26,8611,COL,18.8
Ambos sexos,Colombia,Rural,13 años y más,2015,26,8611,COL,4.9
Hombres,Colombia,Rural,13 años y más,2015,26,8611,COL,4.2
Mujeres,Colombia,Rural,13 años y más,2015,26,8611,COL,5.7
Ambos sexos,Colombia,Rural,6 a 9 años,2015,26,8611,COL,13.5
Hombres,Colombia,Rural,6 a 9 años,2015,26,8611,COL,12.7
Mujeres,Colombia,Rural,6 a 9 años,2015,26,8611,COL,14.3
Ambos sexos,Colombia,Urbana,0 a 5 años,2015,26,8611,COL,23.1
Hombres,Colombia,Urbana,0 a 5 años,2015,26,8611,COL,23.6
Mujeres,Colombia,Urbana,0 a 5 años,2015,26,8611,COL,22.6
Ambos sexos,Colombia,Urbana,10 a 12 años,2015,26,8611,COL,33.8
Hombres,Colombia,Urbana,10 a 12 años,2015,26,8611,COL,34.4
Mujeres,Colombia,Urbana,10 a 12 años,2015,26,8611,COL,33.2
Ambos sexos,Colombia,Urbana,13 años y más,2015,26,8611,COL,28.5
Hombres,Colombia,Urbana,13 años y más,2015,26,8611,COL,27.1
Mujeres,Colombia,Urbana,13 años y más,2015,26,8611,COL,29.9
Ambos sexos,Colombia,Urbana,6 a 9 años,2015,26,8611,COL,14.6
Hombres,Colombia,Urbana,6 a 9 años,2015,26,8611,COL,14.9
Mujeres,Colombia,Urbana,6 a 9 años,2015,26,8611,COL,14.3
Ambos sexos,Colombia,Nacional,0 a 5 años,2016,26,8611,COL,30.1
Hombres,Colombia,Nacional,0 a 5 años,2016,26,8611,COL,32
Mujeres,Colombia,Nacional,0 a 5 años,2016,26,8611,COL,28.4
Ambos sexos,Colombia,Nacional,10 a 12 años,2016,26,8611,COL,31.3
Hombres,Colombia,Nacional,10 a 12 años,2016,26,8611,COL,31
Mujeres,Colombia,Nacional,10 a 12 años,2016,26,8611,COL,31.5
Ambos sexos,Colombia,Nacional,13 años y más,2016,26,8611,COL,24.7
Hombres,Colombia,Nacional,13 años y más,2016,26,8611,COL,22.8
Mujeres,Colombia,Nacional,13 años y más,2016,26,8611,COL,26.5
Ambos sexos,Colombia,Nacional,6 a 9 años,2016,26,8611,COL,13.9
Hombres,Colombia,Nacional,6 a 9 años,2016,26,8611,COL,14.2
Mujeres,Colombia,Nacional,6 a 9 años,2016,26,8611,COL,13.6
Ambos sexos,Colombia,Rural,0 a 5 años,2016,26,8611,COL,62.1
Hombres,Colombia,Rural,0 a 5 años,2016,26,8611,COL,65.5
Mujeres,Colombia,Rural,0 a 5 años,2016,26,8611,COL,58.4
Ambos sexos,Colombia,Rural,10 a 12 años,2016,26,8611,COL,18.7
Hombres,Colombia,Rural,10 a 12 años,2016,26,8611,COL,16.9
Mujeres,Colombia,Rural,10 a 12 años,2016,26,8611,COL,20.7
Ambos sexos,Colombia,Rural,13 años y más,2016,26,8611,COL,5.6
Hombres,Colombia,Rural,13 años y más,2016,26,8611,COL,4.6
Mujeres,Colombia,Rural,13 años y más,2016,26,8611,COL,6.8
Ambos sexos,Colombia,Rural,6 a 9 años,2016,26,8611,COL,13.5
Hombres,Colombia,Rural,6 a 9 años,2016,26,8611,COL,13
Mujeres,Colombia,Rural,6 a 9 años,2016,26,8611,COL,14.1
Ambos sexos,Colombia,Urbana,0 a 5 años,2016,26,8611,COL,21.9
Hombres,Colombia,Urbana,0 a 5 años,2016,26,8611,COL,22.3
Mujeres,Colombia,Urbana,0 a 5 años,2016,26,8611,COL,21.5
Ambos sexos,Colombia,Urbana,10 a 12 años,2016,26,8611,COL,34.5
Hombres,Colombia,Urbana,10 a 12 años,2016,26,8611,COL,35.1
Mujeres,Colombia,Urbana,10 a 12 años,2016,26,8611,COL,34
Ambos sexos,Colombia,Urbana,13 años y más,2016,26,8611,COL,29.6
Hombres,Colombia,Urbana,13 años y más,2016,26,8611,COL,28
Mujeres,Colombia,Urbana,13 años y más,2016,26,8611,COL,31
Ambos sexos,Colombia,Urbana,6 a 9 años,2016,26,8611,COL,14
Hombres,Colombia,Urbana,6 a 9 años,2016,26,8611,COL,14.6
Mujeres,Colombia,Urbana,6 a 9 años,2016,26,8611,COL,13.5
Ambos sexos,Colombia,Nacional,0 a 5 años,2017,26,8611,COL,29.2
Hombres,Colombia,Nacional,0 a 5 años,2017,26,8611,COL,31.3
Mujeres,Colombia,Nacional,0 a 5 años,2017,26,8611,COL,27.1
Ambos sexos,Colombia,Nacional,10 a 12 años,2017,26,8611,COL,32.3
Hombres,Colombia,Nacional,10 a 12 años,2017,26,8611,COL,31.6
Mujeres,Colombia,Nacional,10 a 12 años,2017,26,8611,COL,32.9
Ambos sexos,Colombia,Nacional,13 años y más,2017,26,8611,COL,25
Hombres,Colombia,Nacional,13 años y más,2017,26,8611,COL,23.3
Mujeres,Colombia,Nacional,13 años y más,2017,26,8611,COL,26.6
Ambos sexos,Colombia,Nacional,6 a 9 años,2017,26,8611,COL,13.5
Hombres,Colombia,Nacional,6 a 9 años,2017,26,8611,COL,13.7
Mujeres,Colombia,Nacional,6 a 9 años,2017,26,8611,COL,13.4
Ambos sexos,Colombia,Rural,0 a 5 años,2017,26,8611,COL,60.8
Hombres,Colombia,Rural,0 a 5 años,2017,26,8611,COL,64.3
Mujeres,Colombia,Rural,0 a 5 años,2017,26,8611,COL,56.8
Ambos sexos,Colombia,Rural,10 a 12 años,2017,26,8611,COL,20
Hombres,Colombia,Rural,10 a 12 años,2017,26,8611,COL,17.9
Mujeres,Colombia,Rural,10 a 12 años,2017,26,8611,COL,22.4
Ambos sexos,Colombia,Rural,13 años y más,2017,26,8611,COL,5.9
Hombres,Colombia,Rural,13 años y más,2017,26,8611,COL,5
Mujeres,Colombia,Rural,13 años y más,2017,26,8611,COL,7.1
Ambos sexos,Colombia,Rural,6 a 9 años,2017,26,8611,COL,13.3
Hombres,Colombia,Rural,6 a 9 años,2017,26,8611,COL,12.9
Mujeres,Colombia,Rural,6 a 9 años,2017,26,8611,COL,13.7
Ambos sexos,Colombia,Urbana,0 a 5 años,2017,26,8611,COL,21.1
Hombres,Colombia,Urbana,0 a 5 años,2017,26,8611,COL,21.9
Mujeres,Colombia,Urbana,0 a 5 años,2017,26,8611,COL,20.4
Ambos sexos,Colombia,Urbana,10 a 12 años,2017,26,8611,COL,35.4
Hombres,Colombia,Urbana,10 a 12 años,2017,26,8611,COL,35.6
Mujeres,Colombia,Urbana,10 a 12 años,2017,26,8611,COL,35.3
Ambos sexos,Colombia,Urbana,13 años y más,2017,26,8611,COL,29.9
Hombres,Colombia,Urbana,13 años y más,2017,26,8611,COL,28.6
Mujeres,Colombia,Urbana,13 años y más,2017,26,8611,COL,31.1
Ambos sexos,Colombia,Urbana,6 a 9 años,2017,26,8611,COL,13.6
Hombres,Colombia,Urbana,6 a 9 años,2017,26,8611,COL,13.9
Mujeres,Colombia,Urbana,6 a 9 años,2017,26,8611,COL,13.3
Ambos sexos,Colombia,Nacional,0 a 5 años,2018,26,8611,COL,27.9
Hombres,Colombia,Nacional,0 a 5 años,2018,26,8611,COL,30.1
Mujeres,Colombia,Nacional,0 a 5 años,2018,26,8611,COL,25.8
Ambos sexos,Colombia,Nacional,10 a 12 años,2018,26,8611,COL,32.8
Hombres,Colombia,Nacional,10 a 12 años,2018,26,8611,COL,32.4
Mujeres,Colombia,Nacional,10 a 12 años,2018,26,8611,COL,33.2
Ambos sexos,Colombia,Nacional,13 años y más,2018,26,8611,COL,25.9
Hombres,Colombia,Nacional,13 años y más,2018,26,8611,COL,23.6
Mujeres,Colombia,Nacional,13 años y más,2018,26,8611,COL,28
Ambos sexos,Colombia,Nacional,6 a 9 años,2018,26,8611,COL,13.4
Hombres,Colombia,Nacional,6 a 9 años,2018,26,8611,COL,13.9
Mujeres,Colombia,Nacional,6 a 9 años,2018,26,8611,COL,13
Ambos sexos,Colombia,Rural,0 a 5 años,2018,26,8611,COL,59.3
Hombres,Colombia,Rural,0 a 5 años,2018,26,8611,COL,62.9
Mujeres,Colombia,Rural,0 a 5 años,2018,26,8611,COL,55.2
Ambos sexos,Colombia,Rural,10 a 12 años,2018,26,8611,COL,20.4
Hombres,Colombia,Rural,10 a 12 años,2018,26,8611,COL,18.1
Mujeres,Colombia,Rural,10 a 12 años,2018,26,8611,COL,23
Ambos sexos,Colombia,Rural,13 años y más,2018,26,8611,COL,5.9
Hombres,Colombia,Rural,13 años y más,2018,26,8611,COL,4.9
Mujeres,Colombia,Rural,13 años y más,2018,26,8611,COL,7
Ambos sexos,Colombia,Rural,6 a 9 años,2018,26,8611,COL,14.5
Hombres,Colombia,Rural,6 a 9 años,2018,26,8611,COL,14.1
Mujeres,Colombia,Rural,6 a 9 años,2018,26,8611,COL,14.8
Ambos sexos,Colombia,Urbana,0 a 5 años,2018,26,8611,COL,19.9
Hombres,Colombia,Urbana,0 a 5 años,2018,26,8611,COL,20.7
Mujeres,Colombia,Urbana,0 a 5 años,2018,26,8611,COL,19.1
Ambos sexos,Colombia,Urbana,10 a 12 años,2018,26,8611,COL,36
Hombres,Colombia,Urbana,10 a 12 años,2018,26,8611,COL,36.5
Mujeres,Colombia,Urbana,10 a 12 años,2018,26,8611,COL,35.5
Ambos sexos,Colombia,Urbana,13 años y más,2018,26,8611,COL,31
Hombres,Colombia,Urbana,13 años y más,2018,26,8611,COL,29
Mujeres,Colombia,Urbana,13 años y más,2018,26,8611,COL,32.8
Ambos sexos,Colombia,Urbana,6 a 9 años,2018,26,8611,COL,13.1
Hombres,Colombia,Urbana,6 a 9 años,2018,26,8611,COL,13.8
Mujeres,Colombia,Urbana,6 a 9 años,2018,26,8611,COL,12.6
Ambos sexos,Colombia,Nacional,0 a 5 años,2019,26,8611,COL,26.3
Hombres,Colombia,Nacional,0 a 5 años,2019,26,8611,COL,28.6
Mujeres,Colombia,Nacional,0 a 5 años,2019,26,8611,COL,24.1
Ambos sexos,Colombia,Nacional,10 a 12 años,2019,26,8611,COL,34
Hombres,Colombia,Nacional,10 a 12 años,2019,26,8611,COL,33.4
Mujeres,Colombia,Nacional,10 a 12 años,2019,26,8611,COL,34.6
Ambos sexos,Colombia,Nacional,13 años y más,2019,26,8611,COL,26.3
Hombres,Colombia,Nacional,13 años y más,2019,26,8611,COL,24.2
Mujeres,Colombia,Nacional,13 años y más,2019,26,8611,COL,28.4
Ambos sexos,Colombia,Nacional,6 a 9 años,2019,26,8611,COL,13.4
Hombres,Colombia,Nacional,6 a 9 años,2019,26,8611,COL,13.9
Mujeres,Colombia,Nacional,6 a 9 años,2019,26,8611,COL,12.9
Ambos sexos,Colombia,Rural,0 a 5 años,2019,26,8611,COL,56.3
Hombres,Colombia,Rural,0 a 5 años,2019,26,8611,COL,60.4
Mujeres,Colombia,Rural,0 a 5 años,2019,26,8611,COL,51.6
Ambos sexos,Colombia,Rural,10 a 12 años,2019,26,8611,COL,23
Hombres,Colombia,Rural,10 a 12 años,2019,26,8611,COL,20.3
Mujeres,Colombia,Rural,10 a 12 años,2019,26,8611,COL,26
Ambos sexos,Colombia,Rural,13 años y más,2019,26,8611,COL,5.9
Hombres,Colombia,Rural,13 años y más,2019,26,8611,COL,4.7
Mujeres,Colombia,Rural,13 años y más,2019,26,8611,COL,7.2
Ambos sexos,Colombia,Rural,6 a 9 años,2019,26,8611,COL,14.9
Hombres,Colombia,Rural,6 a 9 años,2019,26,8611,COL,14.5
Mujeres,Colombia,Rural,6 a 9 años,2019,26,8611,COL,15.2
Ambos sexos,Colombia,Urbana,0 a 5 años,2019,26,8611,COL,18.7
Hombres,Colombia,Urbana,0 a 5 años,2019,26,8611,COL,19.6
Mujeres,Colombia,Urbana,0 a 5 años,2019,26,8611,COL,17.8
Ambos sexos,Colombia,Urbana,10 a 12 años,2019,26,8611,COL,36.8
Hombres,Colombia,Urbana,10 a 12 años,2019,26,8611,COL,37
Mujeres,Colombia,Urbana,10 a 12 años,2019,26,8611,COL,36.5
Ambos sexos,Colombia,Urbana,13 años y más,2019,26,8611,COL,31.6
Hombres,Colombia,Urbana,13 años y más,2019,26,8611,COL,29.7
Mujeres,Colombia,Urbana,13 años y más,2019,26,8611,COL,33.3
Ambos sexos,Colombia,Urbana,6 a 9 años,2019,26,8611,COL,13
Hombres,Colombia,Urbana,6 a 9 años,2019,26,8611,COL,13.7
Mujeres,Colombia,Urbana,6 a 9 años,2019,26,8611,COL,12.4
Ambos sexos,Costa Rica,Nacional,0 a 5 años,2000,26,8612,CRI,20
Hombres,Costa Rica,Nacional,0 a 5 años,2000,26,8612,CRI,19.6
Mujeres,Costa Rica,Nacional,0 a 5 años,2000,26,8612,CRI,20.4
Ambos sexos,Costa Rica,Nacional,10 a 12 años,2000,26,8612,CRI,16.5
Hombres,Costa Rica,Nacional,10 a 12 años,2000,26,8612,CRI,15.8
Mujeres,Costa Rica,Nacional,10 a 12 años,2000,26,8612,CRI,17.2
Ambos sexos,Costa Rica,Nacional,13 años y más,2000,26,8612,CRI,16.3
Hombres,Costa Rica,Nacional,13 años y más,2000,26,8612,CRI,16.5
Mujeres,Costa Rica,Nacional,13 años y más,2000,26,8612,CRI,16.2
Ambos sexos,Costa Rica,Nacional,6 a 9 años,2000,26,8612,CRI,47.1
Hombres,Costa Rica,Nacional,6 a 9 años,2000,26,8612,CRI,48.1
Mujeres,Costa Rica,Nacional,6 a 9 años,2000,26,8612,CRI,46.2
Ambos sexos,Costa Rica,Rural,0 a 5 años,2000,26,8612,CRI,30.3
Hombres,Costa Rica,Rural,0 a 5 años,2000,26,8612,CRI,29.7
Mujeres,Costa Rica,Rural,0 a 5 años,2000,26,8612,CRI,30.9
Ambos sexos,Costa Rica,Rural,10 a 12 años,2000,26,8612,CRI,10
Hombres,Costa Rica,Rural,10 a 12 años,2000,26,8612,CRI,10.1
Mujeres,Costa Rica,Rural,10 a 12 años,2000,26,8612,CRI,10
Ambos sexos,Costa Rica,Rural,13 años y más,2000,26,8612,CRI,6.4
Hombres,Costa Rica,Rural,13 años y más,2000,26,8612,CRI,6.4
Mujeres,Costa Rica,Rural,13 años y más,2000,26,8612,CRI,6.5
Ambos sexos,Costa Rica,Rural,6 a 9 años,2000,26,8612,CRI,53.2
Hombres,Costa Rica,Rural,6 a 9 años,2000,26,8612,CRI,53.9
Mujeres,Costa Rica,Rural,6 a 9 años,2000,26,8612,CRI,52.6
Ambos sexos,Costa Rica,Urbana,0 a 5 años,2000,26,8612,CRI,13.4
Hombres,Costa Rica,Urbana,0 a 5 años,2000,26,8612,CRI,12.7
Mujeres,Costa Rica,Urbana,0 a 5 años,2000,26,8612,CRI,14
Ambos sexos,Costa Rica,Urbana,10 a 12 años,2000,26,8612,CRI,20.7
Hombres,Costa Rica,Urbana,10 a 12 años,2000,26,8612,CRI,19.7
Mujeres,Costa Rica,Urbana,10 a 12 años,2000,26,8612,CRI,21.6
Ambos sexos,Costa Rica,Urbana,13 años y más,2000,26,8612,CRI,22.8
Hombres,Costa Rica,Urbana,13 años y más,2000,26,8612,CRI,23.5
Mujeres,Costa Rica,Urbana,13 años y más,2000,26,8612,CRI,22.1
Ambos sexos,Costa Rica,Urbana,6 a 9 años,2000,26,8612,CRI,43.2
Hombres,Costa Rica,Urbana,6 a 9 años,2000,26,8612,CRI,44.1
Mujeres,Costa Rica,Urbana,6 a 9 años,2000,26,8612,CRI,42.3
Ambos sexos,Costa Rica,Nacional,0 a 5 años,2001,26,8612,CRI,18.9
Hombres,Costa Rica,Nacional,0 a 5 años,2001,26,8612,CRI,18.2
Mujeres,Costa Rica,Nacional,0 a 5 años,2001,26,8612,CRI,19.5
Ambos sexos,Costa Rica,Nacional,10 a 12 años,2001,26,8612,CRI,16.7
Hombres,Costa Rica,Nacional,10 a 12 años,2001,26,8612,CRI,16.3
Mujeres,Costa Rica,Nacional,10 a 12 años,2001,26,8612,CRI,17.2
Ambos sexos,Costa Rica,Nacional,13 años y más,2001,26,8612,CRI,17.3
Hombres,Costa Rica,Nacional,13 años y más,2001,26,8612,CRI,17.3
Mujeres,Costa Rica,Nacional,13 años y más,2001,26,8612,CRI,17.3
Ambos sexos,Costa Rica,Nacional,6 a 9 años,2001,26,8612,CRI,47
Hombres,Costa Rica,Nacional,6 a 9 años,2001,26,8612,CRI,48.2
Mujeres,Costa Rica,Nacional,6 a 9 años,2001,26,8612,CRI,46
Ambos sexos,Costa Rica,Rural,0 a 5 años,2001,26,8612,CRI,29.6
Hombres,Costa Rica,Rural,0 a 5 años,2001,26,8612,CRI,29
Mujeres,Costa Rica,Rural,0 a 5 años,2001,26,8612,CRI,30.1
Ambos sexos,Costa Rica,Rural,10 a 12 años,2001,26,8612,CRI,9.4
Hombres,Costa Rica,Rural,10 a 12 años,2001,26,8612,CRI,9.1
Mujeres,Costa Rica,Rural,10 a 12 años,2001,26,8612,CRI,9.8
Ambos sexos,Costa Rica,Rural,13 años y más,2001,26,8612,CRI,7.2
Hombres,Costa Rica,Rural,13 años y más,2001,26,8612,CRI,7
Mujeres,Costa Rica,Rural,13 años y más,2001,26,8612,CRI,7.4
Ambos sexos,Costa Rica,Rural,6 a 9 años,2001,26,8612,CRI,53.8
Hombres,Costa Rica,Rural,6 a 9 años,2001,26,8612,CRI,54.9
Mujeres,Costa Rica,Rural,6 a 9 años,2001,26,8612,CRI,52.7
Ambos sexos,Costa Rica,Urbana,0 a 5 años,2001,26,8612,CRI,12.1
Hombres,Costa Rica,Urbana,0 a 5 años,2001,26,8612,CRI,10.9
Mujeres,Costa Rica,Urbana,0 a 5 años,2001,26,8612,CRI,13.2
Ambos sexos,Costa Rica,Urbana,10 a 12 años,2001,26,8612,CRI,21.4
Hombres,Costa Rica,Urbana,10 a 12 años,2001,26,8612,CRI,21.2
Mujeres,Costa Rica,Urbana,10 a 12 años,2001,26,8612,CRI,21.5
Ambos sexos,Costa Rica,Urbana,13 años y más,2001,26,8612,CRI,23.8
Hombres,Costa Rica,Urbana,13 años y más,2001,26,8612,CRI,24.4
Mujeres,Costa Rica,Urbana,13 años y más,2001,26,8612,CRI,23.2
Ambos sexos,Costa Rica,Urbana,6 a 9 años,2001,26,8612,CRI,42.8
Hombres,Costa Rica,Urbana,6 a 9 años,2001,26,8612,CRI,43.6
Mujeres,Costa Rica,Urbana,6 a 9 años,2001,26,8612,CRI,42.1
Ambos sexos,Costa Rica,Nacional,0 a 5 años,2002,26,8612,CRI,17.9
Hombres,Costa Rica,Nacional,0 a 5 años,2002,26,8612,CRI,17.5
Mujeres,Costa Rica,Nacional,0 a 5 años,2002,26,8612,CRI,18.3
Ambos sexos,Costa Rica,Nacional,10 a 12 años,2002,26,8612,CRI,17.3
Hombres,Costa Rica,Nacional,10 a 12 años,2002,26,8612,CRI,16.2
Mujeres,Costa Rica,Nacional,10 a 12 años,2002,26,8612,CRI,18.2
Ambos sexos,Costa Rica,Nacional,13 años y más,2002,26,8612,CRI,18.2
Hombres,Costa Rica,Nacional,13 años y más,2002,26,8612,CRI,18.5
Mujeres,Costa Rica,Nacional,13 años y más,2002,26,8612,CRI,18
Ambos sexos,Costa Rica,Nacional,6 a 9 años,2002,26,8612,CRI,46.6
Hombres,Costa Rica,Nacional,6 a 9 años,2002,26,8612,CRI,47.8
Mujeres,Costa Rica,Nacional,6 a 9 años,2002,26,8612,CRI,45.5
Ambos sexos,Costa Rica,Rural,0 a 5 años,2002,26,8612,CRI,28.7
Hombres,Costa Rica,Rural,0 a 5 años,2002,26,8612,CRI,28
Mujeres,Costa Rica,Rural,0 a 5 años,2002,26,8612,CRI,29.5
Ambos sexos,Costa Rica,Rural,10 a 12 años,2002,26,8612,CRI,10.3
Hombres,Costa Rica,Rural,10 a 12 años,2002,26,8612,CRI,9.4
Mujeres,Costa Rica,Rural,10 a 12 años,2002,26,8612,CRI,11.3
Ambos sexos,Costa Rica,Rural,13 años y más,2002,26,8612,CRI,7.9
Hombres,Costa Rica,Rural,13 años y más,2002,26,8612,CRI,8.2
Mujeres,Costa Rica,Rural,13 años y más,2002,26,8612,CRI,7.5
Ambos sexos,Costa Rica,Rural,6 a 9 años,2002,26,8612,CRI,53.1
Hombres,Costa Rica,Rural,6 a 9 años,2002,26,8612,CRI,54.4
Mujeres,Costa Rica,Rural,6 a 9 años,2002,26,8612,CRI,51.7
Ambos sexos,Costa Rica,Urbana,0 a 5 años,2002,26,8612,CRI,11
Hombres,Costa Rica,Urbana,0 a 5 años,2002,26,8612,CRI,10.3
Mujeres,Costa Rica,Urbana,0 a 5 años,2002,26,8612,CRI,11.6
Ambos sexos,Costa Rica,Urbana,10 a 12 años,2002,26,8612,CRI,21.7
Hombres,Costa Rica,Urbana,10 a 12 años,2002,26,8612,CRI,20.9
Mujeres,Costa Rica,Urbana,10 a 12 años,2002,26,8612,CRI,22.4
Ambos sexos,Costa Rica,Urbana,13 años y más,2002,26,8612,CRI,24.9
Hombres,Costa Rica,Urbana,13 años y más,2002,26,8612,CRI,25.6
Mujeres,Costa Rica,Urbana,13 años y más,2002,26,8612,CRI,24.3
Ambos sexos,Costa Rica,Urbana,6 a 9 años,2002,26,8612,CRI,42.4
Hombres,Costa Rica,Urbana,6 a 9 años,2002,26,8612,CRI,43.2
Mujeres,Costa Rica,Urbana,6 a 9 años,2002,26,8612,CRI,41.7
Ambos sexos,Costa Rica,Nacional,0 a 5 años,2003,26,8612,CRI,16.8
Hombres,Costa Rica,Nacional,0 a 5 años,2003,26,8612,CRI,16.4
Mujeres,Costa Rica,Nacional,0 a 5 años,2003,26,8612,CRI,17.2
Ambos sexos,Costa Rica,Nacional,10 a 12 años,2003,26,8612,CRI,18
Hombres,Costa Rica,Nacional,10 a 12 años,2003,26,8612,CRI,17.3
Mujeres,Costa Rica,Nacional,10 a 12 años,2003,26,8612,CRI,18.7
Ambos sexos,Costa Rica,Nacional,13 años y más,2003,26,8612,CRI,18.6
Hombres,Costa Rica,Nacional,13 años y más,2003,26,8612,CRI,18.8
Mujeres,Costa Rica,Nacional,13 años y más,2003,26,8612,CRI,18.5
Ambos sexos,Costa Rica,Nacional,6 a 9 años,2003,26,8612,CRI,46.5
Hombres,Costa Rica,Nacional,6 a 9 años,2003,26,8612,CRI,47.5
Mujeres,Costa Rica,Nacional,6 a 9 años,2003,26,8612,CRI,45.7
Ambos sexos,Costa Rica,Rural,0 a 5 años,2003,26,8612,CRI,27.5
Hombres,Costa Rica,Rural,0 a 5 años,2003,26,8612,CRI,26.9
Mujeres,Costa Rica,Rural,0 a 5 años,2003,26,8612,CRI,28.1
Ambos sexos,Costa Rica,Rural,10 a 12 años,2003,26,8612,CRI,9.7
Hombres,Costa Rica,Rural,10 a 12 años,2003,26,8612,CRI,9.1
Mujeres,Costa Rica,Rural,10 a 12 años,2003,26,8612,CRI,10.4
Ambos sexos,Costa Rica,Rural,13 años y más,2003,26,8612,CRI,8.7
Hombres,Costa Rica,Rural,13 años y más,2003,26,8612,CRI,8.6
Mujeres,Costa Rica,Rural,13 años y más,2003,26,8612,CRI,8.7
Ambos sexos,Costa Rica,Rural,6 a 9 años,2003,26,8612,CRI,54.1
Hombres,Costa Rica,Rural,6 a 9 años,2003,26,8612,CRI,55.4
Mujeres,Costa Rica,Rural,6 a 9 años,2003,26,8612,CRI,52.7
Ambos sexos,Costa Rica,Urbana,0 a 5 años,2003,26,8612,CRI,9.9
Hombres,Costa Rica,Urbana,0 a 5 años,2003,26,8612,CRI,9.1
Mujeres,Costa Rica,Urbana,0 a 5 años,2003,26,8612,CRI,10.6
Ambos sexos,Costa Rica,Urbana,10 a 12 años,2003,26,8612,CRI,23.3
Hombres,Costa Rica,Urbana,10 a 12 años,2003,26,8612,CRI,23
Mujeres,Costa Rica,Urbana,10 a 12 años,2003,26,8612,CRI,23.7
Ambos sexos,Costa Rica,Urbana,13 años y más,2003,26,8612,CRI,25.1
Hombres,Costa Rica,Urbana,13 años y más,2003,26,8612,CRI,25.9
Mujeres,Costa Rica,Urbana,13 años y más,2003,26,8612,CRI,24.3
Ambos sexos,Costa Rica,Urbana,6 a 9 años,2003,26,8612,CRI,41.7
Hombres,Costa Rica,Urbana,6 a 9 años,2003,26,8612,CRI,42
Mujeres,Costa Rica,Urbana,6 a 9 años,2003,26,8612,CRI,41.4
Ambos sexos,Costa Rica,Nacional,0 a 5 años,2004,26,8612,CRI,17
Hombres,Costa Rica,Nacional,0 a 5 años,2004,26,8612,CRI,17
Mujeres,Costa Rica,Nacional,0 a 5 años,2004,26,8612,CRI,17
Ambos sexos,Costa Rica,Nacional,10 a 12 años,2004,26,8612,CRI,17.7
Hombres,Costa Rica,Nacional,10 a 12 años,2004,26,8612,CRI,16.8
Mujeres,Costa Rica,Nacional,10 a 12 años,2004,26,8612,CRI,18.5
Ambos sexos,Costa Rica,Nacional,13 años y más,2004,26,8612,CRI,18.7
Hombres,Costa Rica,Nacional,13 años y más,2004,26,8612,CRI,19.3
Mujeres,Costa Rica,Nacional,13 años y más,2004,26,8612,CRI,18.2
Ambos sexos,Costa Rica,Nacional,6 a 9 años,2004,26,8612,CRI,46.6
Hombres,Costa Rica,Nacional,6 a 9 años,2004,26,8612,CRI,46.8
